Sr No.,Date of Encashment,Name of the Political Party,Account no. of Political Party,Prefix,Bond Number,Denominations,Pay Branch Code,Pay Teller
16908,12/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,5669,"1,00,00,000",00691,7516991
16909,12/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,5675,"1,00,00,000",00691,7516991
16910,12/Oct/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,14039,"1,00,00,000",00691,7516991
16911,12/Oct/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,14035,"1,00,00,000",00691,7516991
16912,12/Oct/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,14033,"1,00,00,000",00691,7516991
16913,12/Oct/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,14031,"1,00,00,000",00691,7516991
16914,12/Oct/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,14037,"1,00,00,000",00691,7516991
16915,12/Oct/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16343,"1,00,00,000",00691,7516991
16916,12/Oct/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16335,"1,00,00,000",00691,7516991
16917,12/Oct/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16349,"1,00,00,000",00691,7516991
16918,12/Oct/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16347,"1,00,00,000",00691,7516991
16919,12/Oct/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16337,"1,00,00,000",00691,7516991
16920,12/Oct/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16341,"1,00,00,000",00691,7516991
16921,12/Oct/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16339,"1,00,00,000",00691,7516991
16922,12/Oct/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16327,"1,00,00,000",00691,7516991
16923,12/Oct/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16301,"1,00,00,000",00691,7516991
16924,12/Oct/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,16345,"1,00,00,000",00691,7516991
16925,12/Oct/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,14034,"1,00,00,000",00691,7516991
16926,12/Oct/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,14040,"1,00,00,000",00691,7516991
16927,12/Oct/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,14038,"1,00,00,000",00691,7516991
16928,12/Oct/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,14036,"1,00,00,000",00691,7516991
16929,12/Oct/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,14032,"1,00,00,000",00691,7516991
16930,12/Oct/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,14030,"1,00,00,000",00691,7516991
16931,12/Oct/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,14050,"1,00,00,000",00691,7516991
16932,12/Oct/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,14048,"1,00,00,000",00691,7516991
16933,12/Oct/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,14054,"1,00,00,000",00691,7516991
16934,12/Oct/2023,"PRESIDENT, ALL INDIA CONGRESS COMMITTEE",*******4012,OC,14052,"1,00,00,000",00691,7516991
16935,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,12876,"1,00,00,000",00001,3490777
16936,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,12878,"1,00,00,000",00001,3490777
16937,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,16360,"1,00,00,000",00001,3490777
16938,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,16366,"1,00,00,000",00001,3490777
16939,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,16364,"1,00,00,000",00001,3490777
16940,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OC,16361,"1,00,00,000",00001,3490777
16941,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15283,"10,00,000",00001,3490777
16942,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15289,"10,00,000",00001,3490777
16943,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15297,"10,00,000",00001,3490777
16944,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15291,"10,00,000",00001,3490777
16945,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15295,"10,00,000",00001,3490777
16946,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15285,"10,00,000",00001,3490777
16947,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15281,"10,00,000",00001,3490777
16948,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15293,"10,00,000",00001,3490777
16949,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15287,"10,00,000",00001,3490777
16950,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15554,"10,00,000",00001,3490777
16951,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15556,"10,00,000",00001,3490777
16952,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15566,"10,00,000",00001,3490777
16953,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15552,"10,00,000",00001,3490777
16954,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15564,"10,00,000",00001,3490777
16955,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15562,"10,00,000",00001,3490777
16956,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15560,"10,00,000",00001,3490777
16957,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15568,"10,00,000",00001,3490777
16958,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15558,"10,00,000",00001,3490777
16959,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15570,"10,00,000",00001,3490777
16960,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15602,"10,00,000",00001,3490777
16961,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15604,"10,00,000",00001,3490777
16962,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15606,"10,00,000",00001,3490777
16963,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15608,"10,00,000",00001,3490777
16964,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15342,"10,00,000",00001,3490777
16965,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15344,"10,00,000",00001,3490777
16966,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15348,"10,00,000",00001,3490777
16967,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15350,"10,00,000",00001,3490777
16968,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15346,"10,00,000",00001,3490777
16969,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15659,"10,00,000",00001,3490777
16970,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15661,"10,00,000",00001,3490777
16971,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15691,"10,00,000",00001,3490777
16972,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,TL,15693,"10,00,000",00001,3490777
16973,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29671,"1,00,000",00001,3490777
16974,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29675,"1,00,000",00001,3490777
16975,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29679,"1,00,000",00001,3490777
16976,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29677,"1,00,000",00001,3490777
16977,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29667,"1,00,000",00001,3490777
16978,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29669,"1,00,000",00001,3490777
16979,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29665,"1,00,000",00001,3490777
16980,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29663,"1,00,000",00001,3490777
16981,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29673,"1,00,000",00001,3490777
16982,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29681,"1,00,000",00001,3490777
16983,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29685,"1,00,000",00001,3490777
16984,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29691,"1,00,000",00001,3490777
16985,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29687,"1,00,000",00001,3490777
16986,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29683,"1,00,000",00001,3490777
16987,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29689,"1,00,000",00001,3490777
16988,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29692,"1,00,000",00001,3490777
16989,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29696,"1,00,000",00001,3490777
16990,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29694,"1,00,000",00001,3490777
16991,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29690,"1,00,000",00001,3490777
16992,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29698,"1,00,000",00001,3490777
16993,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29726,"1,00,000",00001,3490777
16994,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29722,"1,00,000",00001,3490777
16995,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29720,"1,00,000",00001,3490777
16996,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29730,"1,00,000",00001,3490777
16997,13/Oct/2023,ALL INDIA TRINAMOOL CONGRESS,*******0688,OL,29724,"1,00,000",00001,3490777
16998,13/Oct/2023,BHARAT RASHTRA SAMITHI,*******7477,OC,15604,"1,00,00,000",00847,7620160
16999,13/Oct/2023,BHARAT RASHTRA SAMITHI,*******7477,OC,15602,"1,00,00,000",00847,7620160
17000,13/Oct/2023,BHARAT RASHTRA SAMITHI,*******7477,OC,16524,"1,00,00,000",00847,7620160
17001,13/Oct/2023,BHARAT RASHTRA SAMITHI,*******7477,OC,16531,"1,00,00,000",00847,7620160
17002,13/Oct/2023,BHARAT RASHTRA SAMITHI,*******7477,OC,16521,"1,00,00,000",00847,7620160
17003,13/Oct/2023,BHARAT RASHTRA SAMITHI,*******7477,OC,16535,"1,00,00,000",00847,7620160
17004,13/Oct/2023,BHARAT RASHTRA SAMITHI,*******7477,OC,16529,"1,00,00,000",00847,7620160
17005,13/Oct/2023,BHARAT RASHTRA SAMITHI,*******7477,OC,16527,"1,00,00,000",00847,7620160
17006,13/Oct/2023,BHARAT RASHTRA SAMITHI,*******7477,OC,16523,"1,00,00,000",00847,7620160
17007,13/Oct/2023,BHARAT RASHTRA SAMITHI,*******7477,OC,16519,"1,00,00,000",00847,7620160
17008,13/Oct/2023,BHARAT RASHTRA SAMITHI,*******7477,OC,16533,"1,00,00,000",00847,7620160
17009,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15940,"1,00,00,000",00691,7516991
17010,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15938,"1,00,00,000",00691,7516991
17011,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15942,"1,00,00,000",00691,7516991
17012,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15946,"1,00,00,000",00691,7516991
17013,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15944,"1,00,00,000",00691,7516991
17014,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15950,"1,00,00,000",00691,7516991
17015,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15952,"1,00,00,000",00691,7516991
17016,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15954,"1,00,00,000",00691,7516991
17017,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15948,"1,00,00,000",00691,7516991
17018,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15983,"1,00,00,000",00691,7516991
17019,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15965,"1,00,00,000",00691,7516991
17020,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15999,"1,00,00,000",00691,7516991
17021,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15985,"1,00,00,000",00691,7516991
17022,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16005,"1,00,00,000",00691,7516991
17023,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16007,"1,00,00,000",00691,7516991
17024,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15995,"1,00,00,000",00691,7516991
17025,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15987,"1,00,00,000",00691,7516991
17026,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15973,"1,00,00,000",00691,7516991
17027,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15969,"1,00,00,000",00691,7516991
17028,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15989,"1,00,00,000",00691,7516991
17029,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15953,"1,00,00,000",00691,7516991
17030,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16011,"1,00,00,000",00691,7516991
17031,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15951,"1,00,00,000",00691,7516991
17032,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15977,"1,00,00,000",00691,7516991
17033,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15979,"1,00,00,000",00691,7516991
17034,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16003,"1,00,00,000",00691,7516991
17035,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15993,"1,00,00,000",00691,7516991
17036,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16013,"1,00,00,000",00691,7516991
17037,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15997,"1,00,00,000",00691,7516991
17038,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15991,"1,00,00,000",00691,7516991
17039,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15967,"1,00,00,000",00691,7516991
17040,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16017,"1,00,00,000",00691,7516991
17041,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16009,"1,00,00,000",00691,7516991
17042,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15949,"1,00,00,000",00691,7516991
17043,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16001,"1,00,00,000",00691,7516991
17044,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15981,"1,00,00,000",00691,7516991
17045,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15975,"1,00,00,000",00691,7516991
17046,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15971,"1,00,00,000",00691,7516991
17047,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16015,"1,00,00,000",00691,7516991
17048,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15998,"1,00,00,000",00691,7516991
17049,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15986,"1,00,00,000",00691,7516991
17050,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16046,"1,00,00,000",00691,7516991
17051,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16064,"1,00,00,000",00691,7516991
17052,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15984,"1,00,00,000",00691,7516991
17053,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16016,"1,00,00,000",00691,7516991
17054,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15974,"1,00,00,000",00691,7516991
17055,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16020,"1,00,00,000",00691,7516991
17056,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16024,"1,00,00,000",00691,7516991
17057,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16054,"1,00,00,000",00691,7516991
17058,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15978,"1,00,00,000",00691,7516991
17059,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16060,"1,00,00,000",00691,7516991
17060,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15972,"1,00,00,000",00691,7516991
17061,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16008,"1,00,00,000",00691,7516991
17062,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16044,"1,00,00,000",00691,7516991
17063,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15994,"1,00,00,000",00691,7516991
17064,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16056,"1,00,00,000",00691,7516991
17065,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16036,"1,00,00,000",00691,7516991
17066,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15982,"1,00,00,000",00691,7516991
17067,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16002,"1,00,00,000",00691,7516991
17068,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16012,"1,00,00,000",00691,7516991
17069,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16028,"1,00,00,000",00691,7516991
17070,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16038,"1,00,00,000",00691,7516991
17071,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15988,"1,00,00,000",00691,7516991
17072,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16058,"1,00,00,000",00691,7516991
17073,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16040,"1,00,00,000",00691,7516991
17074,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15968,"1,00,00,000",00691,7516991
17075,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16006,"1,00,00,000",00691,7516991
17076,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15990,"1,00,00,000",00691,7516991
17077,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16010,"1,00,00,000",00691,7516991
17078,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16022,"1,00,00,000",00691,7516991
17079,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16030,"1,00,00,000",00691,7516991
17080,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15970,"1,00,00,000",00691,7516991
17081,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15992,"1,00,00,000",00691,7516991
17082,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16014,"1,00,00,000",00691,7516991
17083,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16026,"1,00,00,000",00691,7516991
17084,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16052,"1,00,00,000",00691,7516991
17085,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16062,"1,00,00,000",00691,7516991
17086,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15980,"1,00,00,000",00691,7516991
17087,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16000,"1,00,00,000",00691,7516991
17088,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16048,"1,00,00,000",00691,7516991
17089,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16066,"1,00,00,000",00691,7516991
17090,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15996,"1,00,00,000",00691,7516991
17091,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16004,"1,00,00,000",00691,7516991
17092,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16032,"1,00,00,000",00691,7516991
17093,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16050,"1,00,00,000",00691,7516991
17094,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16018,"1,00,00,000",00691,7516991
17095,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16042,"1,00,00,000",00691,7516991
17096,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16034,"1,00,00,000",00691,7516991
17097,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,15976,"1,00,00,000",00691,7516991
17098,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16170,"1,00,00,000",00691,8212066
17099,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16136,"1,00,00,000",00691,8212066
17100,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16174,"1,00,00,000",00691,8212066
17101,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16184,"1,00,00,000",00691,8212066
17102,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16150,"1,00,00,000",00691,8212066
17103,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16142,"1,00,00,000",00691,8212066
17104,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16148,"1,00,00,000",00691,8212066
17105,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16146,"1,00,00,000",00691,8212066
17106,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16130,"1,00,00,000",00691,8212066
17107,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16152,"1,00,00,000",00691,8212066
17108,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16098,"1,00,00,000",00691,8212066
17109,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16168,"1,00,00,000",00691,8212066
17110,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16156,"1,00,00,000",00691,8212066
17111,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16162,"1,00,00,000",00691,8212066
17112,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16109,"1,00,00,000",00691,8212066
17113,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16154,"1,00,00,000",00691,8212066
17114,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16176,"1,00,00,000",00691,8212066
17115,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16096,"1,00,00,000",00691,8212066
17116,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16116,"1,00,00,000",00691,8212066
17117,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16182,"1,00,00,000",00691,8212066
17118,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16100,"1,00,00,000",00691,8212066
17119,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16114,"1,00,00,000",00691,8212066
17120,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16122,"1,00,00,000",00691,8212066
17121,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16134,"1,00,00,000",00691,8212066
17122,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16160,"1,00,00,000",00691,8212066
17123,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16144,"1,00,00,000",00691,8212066
17124,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16140,"1,00,00,000",00691,8212066
17125,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16111,"1,00,00,000",00691,8212066
17126,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16178,"1,00,00,000",00691,8212066
17127,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16101,"1,00,00,000",00691,8212066
17128,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16107,"1,00,00,000",00691,8212066
17129,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16138,"1,00,00,000",00691,8212066
17130,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16103,"1,00,00,000",00691,8212066
17131,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16090,"1,00,00,000",00691,8212066
17132,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16186,"1,00,00,000",00691,8212066
17133,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16124,"1,00,00,000",00691,8212066
17134,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16166,"1,00,00,000",00691,8212066
17135,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16092,"1,00,00,000",00691,8212066
17136,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16120,"1,00,00,000",00691,8212066
17137,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16094,"1,00,00,000",00691,8212066
17138,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16158,"1,00,00,000",00691,8212066
17139,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16126,"1,00,00,000",00691,8212066
17140,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16172,"1,00,00,000",00691,8212066
17141,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16128,"1,00,00,000",00691,8212066
17142,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16088,"1,00,00,000",00691,8212066
17143,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16105,"1,00,00,000",00691,8212066
17144,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16180,"1,00,00,000",00691,8212066
17145,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16164,"1,00,00,000",00691,8212066
17146,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16132,"1,00,00,000",00691,8212066
17147,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16118,"1,00,00,000",00691,8212066
17148,13/Oct/2023,BHARATIYA JANATA PARTY,*******8244,OC,16185,"1,00,00,000",00691,8212066
